NAME	GS_SIZE	ES	NES	NOM_pval	FDR_qval	FWER_pval	RANK_AT_MAX	LEADING_EDGE
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	39	0.557713733127886	1.88865000575895	0.000335446359734832	0.00201858910747921	0.00201858910747921	NA	GRM8,TAS2R9,TAS2R3,TAS2R38,TAS1R2,TAS2R8,TAS1R3,TAS2R40,TAS2R5,CASR,TAS1R1,GRM1,TAS2R42,TAS2R39,GRM3,GABBR2,TAS2R7,GRM4,TAS2R4,TAS2R31,TAS2R41,GRM7,GABBR1,TAS2R46,GRM5,GPRC6A,TAS2R16,TAS2R13,TAS2R50,GRM6
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	19	0.666115751717873	1.88797239259407	0.000548843571774621	0.00307262425837759	0.00307262425837759	NA	KCNK16,KCNK18,KCNK12,KCNK7,KCNK2,KCNJ12,KCNJ4,KCNK1,KCNJ2,KCNK5,KCNK4,KCNK9,KCNK13,KCNK10
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	153	0.429405286065075	1.82522686084933	4.83455198635523e-06	5.69310173565625e-05	5.69310173565625e-05	NA	PRKAR1B,CRHR2,PTH1R,GPHB5,RLN3,GPR45,CALCA,GCG,GCGR,GNG2,CALCR,GPR39,FSHR,INSL3,GPR150,MC4R,DRD1,ADORA2A,GPR176,TAAR6,GPR20,ADCYAP1R1,HTR6,HTR4,CGA,RAMP1,GLP1R,GPR25,GIPR,NPSR1,MC1R,ADCY8,PDE2A,VIPR1,RAMP3,CRHR1,TAAR5,GNG13,HRH2,GPER1,GHRH,LHCGR,DRD5,GNG7,ADCY5,PTGIR,PTGDR,PDE3A,ADCY4,PRKACG,CYSLTR2,ADCY9,RXFP2,ADM,GPBAR1,SCTR,PTH,GHRHR,GNAI3,ADRB3,GNG4,PDE7A,PDE4D,GPR84,GNGT1,GPR15,TAAR2,PDE1A,MC3R,RXFP1,GPR27,PDE10A,GNAZ,PTGER2,PTH2R,TAAR1
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	61	0.497515658268433	1.82166613989845	0.000208936954947618	0.00136558794477726	0.00136558794477726	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,H4C8,H3C13,H2BC14,KLK3
KEGG_BASAL_CELL_CARCINOMA	55	0.502996783720635	1.81449764129107	0.000619971342309365	0.00336063830791505	0.00336063830791505	NA	WNT1,WNT6,WNT11,FZD9,WNT16,WNT9A,WNT5A,PTCH2,FZD10,LEF1,WNT8B,FZD8,WNT3,GLI1,WNT10B,APC2,WNT10A,WNT3A,STK36,AXIN2,PTCH1,WNT4,FZD4,WNT2,WNT8A,BMP2,WNT5B
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS	31	0.558249173193582	1.79593709590254	0.00162218557458024	0.00774370767825156	0.00774370767825156	NA	CELA3B,SPINK1,SERPINA4,FOXA2,ONECUT1,PTF1A,NKX6-1,GATA4,PRSS1,CPB1,PNLIPRP2,REG1A,PLA2G1B,RNASE1,PNLIP,CPA2,KLK1,HNF1B,PDX1
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	17	0.649108655920069	1.79344729252495	0.00364444523769154	0.0151777810813617	0.0151777810813617	NA	E2F2,CCNE2,CDKN1C,E2F1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	123	0.436788699157554	1.79196659664834	3.34975058540417e-05	0.000293317903824493	0.000293317903824493	NA	IGFBP2,ITIH2,SPP1,LAMB1,BPIFB2,IGFALS,MATN3,AMBN,VGF,FGA,IGFBP3,IGFBP5,MSLN,GAS6,MMP1,PRSS23,APOA5,MEPE,IL6,KNG1,IGFBP4,CDH2,FAM20A,TNC,VWA1,PCSK9,EVA1A,PAPPA2,IGFBP6,AMTN,SERPIND1,AFP,KLK3,ENAM,SDC2,MELTF,DMP1,WFS1,PAPPA,IGF2,STC2,FSTL3
KEGG_HEDGEHOG_SIGNALING_PATHWAY	56	0.489858671029496	1.77058490064076	0.00128901447885032	0.00633379056873934	0.00633379056873934	NA	WNT1,WNT6,WNT11,WNT16,WNT9A,WNT5A,PTCH2,BMP6,GAS1,WNT8B,PRKX,DHH,WNT3,GLI1,WNT10B,WNT10A,WNT3A,STK36
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	50	0.499135793041479	1.76128982077861	0.00107011103719579	0.00541396917336832	0.00541396917336832	NA	TUBB3,GJA4,GJB3,TUBA4A,GJB6,GJB4,GJA8,GJD4,TUBB8,TUBB2B,CLTCL1,TUBB1,TUBB2A,GJA5,GJA3,TUBA3C
REACTOME_SYNDECAN_INTERACTIONS	27	0.564216227625308	1.7562070673339	0.00202789166174877	0.00932693606043373	0.00932693606043373	NA	SDC1,SDC3,COL1A1,COL5A1,VTN,TNC,ITGB3,ITGA6,SDC2
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	63	0.473953744649679	1.74556152700334	0.000706219123432304	0.00381302499054754	0.00381302499054754	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,H4C8,H3C13,H2BC14
REACTOME_AMYLOID_FIBER_FORMATION	105	0.435857309676066	1.74545949943657	0.000140689343819829	0.00100094606071816	0.00100094606071816	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,CALCA,FGA,H3C14,H2AC14,LTF,NAT8,H3C12,TTR,H2BC3,H3C10,H3C2,H3C3,H2BC9,PRKN,APCS,H4C8,H3C13,H2BC14,CALB1
REACTOME_KINESINS	60	0.47493850679753	1.73401428892348	0.00107813735665049	0.00541995899379701	0.00541995899379701	NA	KIF20A,TUBB3,KIF2C,TUBA4A,KIF26A,KIFC1,KIF18A,TUBB8,TUBB2B,KLC2,KIF15,KIF26B,CENPE,KIF1C,TUBB1,TUBB2A,TUBA3C,KIF25,KIF6,KIF2B,TUBA8,KIF19,TUBA4B,KIF12
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	40	0.510949316674986	1.72933765356124	0.00377848149960421	0.0156419559954561	0.0156419559954561	NA	H4C2,PRM1,H2BC8,H2BC3,H2BC9,H4C8,H2BC14,H2AX,H1-8,H4C14,H4C3,H4C6,H2BC10,H4C1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	31	0.531838013232953	1.71097005215797	0.00395676683464092	0.0161341596899089	0.0161341596899089	NA	SPTBN1,SCN2A,SPTB,SCN10A,ANK3,SPTBN2,SCN3A,ANK2,SPTA1,ANK1,NFASC,SCN8A,SCN2B,SCN5A,SCN4A,SCN4B,KCNQ2,SCN3B,NRCAM,SCN9A,SPTBN4,SCN7A
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	15	0.64535609484762	1.71015045461718	0.00817471976381246	0.02915578902707	0.02915578902707	NA	CRP,MBL2,MASP2,FCN3,MASP1,IGHG1,FCN2,COLEC11,COLEC10
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	20	0.596925319804896	1.70865408338244	0.00765671550057267	0.027927935255226	0.027927935255226	NA	TUBB3,TUBA4A,TUBB8,TUBB2B,TUBB1,TUBB2A,TUBA3C,TUBA8,TUBA4B
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	62	0.45938106843343	1.69022814511866	0.00235331495437369	0.0106093340847342	0.0106093340847342	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,H4C8,H3C13,H2BC14
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION	22	0.574108586682154	1.68697198592409	0.00782504144404823	0.0280551354660627	0.0280551354660627	NA	MYO7A,HSD17B6,RDH12,TTR,STRA6,RPE65,SDR9C7,ABCA4,RDH16
KEGG_ECM_RECEPTOR_INTERACTION	83	0.437675428043519	1.68687478021824	0.000566385310982378	0.00311968683387874	0.00311968683387874	NA	IBSP,SPP1,HMMR,LAMB1,ITGB6,CHAD,GP1BA,SDC1,SDC3,COL1A1,LAMC3,LAMA5,COL5A1,VTN,TNC,ITGB3,RELN,TNR,ITGA6,VWF,SDC2,SV2C,ITGA9,COL4A2,ITGA7,TNN,COL6A6,TNXB,ITGA1,LAMA4,COL5A2,LAMA1,LAMB4,LAMA2,CD36
REACTOME_KIDNEY_DEVELOPMENT	46	0.484880360820552	1.68435169683234	0.00155570255922859	0.00748271019685299	0.00748271019685299	NA	PAX8,WNT11,DLL1,OSR1,WFDC2,IRX2,GFRA1,EYA1,IRX1,EMX2,HOXB4,WNT4,JAG1,SALL1,MECOM,POU3F3,WT1,LFNG,ID4,GREM1,HOXD11,SIX2,BMP4,HNF4A,HNF1B,RET,NPNT,HOXA11,FOXC1,ROBO2,ITGA8,SLIT2,PAX2,PLAC8,HOXA6
REACTOME_DEFENSINS	31	0.522216820249372	1.68001782111891	0.00553944462960749	0.0214968220569427	0.0214968220569427	NA	DEFB1,DEFB126,DEFB108B,DEFB118,DEFB132,DEFB110,DEFA4,ART1,DEFA1,CCR6,DEFB130A,DEFA5,DEFB131A,PRSS3,DEFB125,DEFB121,DEFB119,DEFB127,DEFB4B,CCR2
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	199	0.380025351345163	1.67157938475409	6.97888015327733e-05	0.000541656266441866	0.000541656266441866	NA	ECM1,IGFBP2,CDH6,NNMT,SPP1,MATN3,MYLK,LRRC15,DKK1,DPYSL3,IGFBP3,WNT5A,CRLF1,PDLIM4,MMP1,GAS1,CXCL1,SDC1,PMEPA1,IL6,COL1A1,ECM2,MCM7,IGFBP4,EFEMP2,PCOLCE,COL5A1,BMP1,CDH2,APLP1,TNC,LUM,ITGB3,TNFRSF12A,FZD8,ADAM12,GEM,VEGFC,CCN2,PDGFRB,ELN,TIMP3,GADD45B,NTM,VEGFA,CXCL8,FSTL3,COL4A2,IL32,FMOD,CALD1,MMP3,PMP22,SPOCK1
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	37	0.49645496947497	1.66853856975188	0.0055768375231139	0.0215196611767615	0.0215196611767615	NA	EMILIN3,ITGB6,EFEMP1,MFAP2,BMP10,MFAP4,EFEMP2,VTN,ITGB3,ELN,TGFB3,FBN3,LTBP2,BMP2,LTBP1,FBLN1,FBLN2,GDF5,LTBP4
REACTOME_METABOLISM_OF_STEROID_HORMONES	36	0.494343461076425	1.66425742855105	0.0127563797324792	0.0411943610273442	0.0411943610273442	NA	SERPINA6,CYP11A1,HSD11B2,TSPOAP1,CYP11B2,CYP19A1,HSD3B1,CGA,SRD5A2,CYP21A2
REACTOME_NEURONAL_SYSTEM	407	0.348727777625487	1.66243190537445	7.51667003989114e-07	1.14215687336355e-05	1.14215687336355e-05	NA	PRKAR1B,KCNJ6,PPFIBP1,HCN3,GABRR2,TUBB3,CHRNA4,CACNG4,GNAL,KCNK16,KCNK18,KCNA4,GNG2,BCHE,TUBA4A,TSPOAP1,KCNJ11,KCNG1,CPLX1,LRRTM1,KCNH7,CACNB1,KCNH4,KCNH5,KCNK7,DLGAP3,TUBB8,GRIN2A,SYT2,PRKX,KCNC2,LRFN2,KCNK2,KCNAB3,HCN2,GRIN2D,KCNA1,PPM1E,TUBB2B,SLC5A7,KCNN1,KCNS1,KCNJ12,KCNJ4,SYT10,KCNH3,ACHE,NBEA,PANX1,GLRA1,LRFN1,KCNS3,ADCY8,APBA3,BEGAIN,SLC6A13,GRIP1,SLC18A3,HTR3C,GRIN2C,PTPRF,CACNG2,SLC22A2,PRKAG3,KCNV2,KCNK1,KCNH2,TUBB1,TUBB2A,GRIN1,CHRNA1,NRXN2,NCALD,KCNB1,ACTN2,CHAT,KCNJ2,GNG13,PPFIA3,RASGRF2,GABRB2,SYT1,TUBA3C,GAD2,NRGN,KCNJ15,SLC1A2,ABCC8,KCNJ9,HTR3E,NRXN3,HOMER2,CAMK2B,GABRB3,GRIK4,GRM1,SLC6A1,SHANK2,KCNC1,LRRC4B,TUBA8,SLITRK5,KCNF1,GNG7,EPB41L5,CAMK2A,TUBA4B,ERBB4,ADCY5,RASGRF1,CACNA1E,CHRNG,GRIK3,ADCY4,APBA2,LRRC7,KCNJ10,PRKACG,SLC38A1,GABBR2,SLC17A7,GABRA4,SYT12,NLGN4Y,KCNK4,GRIN2B,KCNV1,SYN2,ADCY9,GRIA2,KCNK9,LRRTM4,LRRTM2,GAD1,DLGAP2,GABRA3,CACNB3,SLITRK6,GLRB,GRIN3A,KCNK13,SLITRK3,GRIA4,GABRB1,SYT9,KCNA7,GLRA3,CACNA2D2,RIMS1,KCNB2,KCNK10,PPFIA4,GRIP2,KCNS2,KCNJ3,GLS2,KCNMB1,KCNG2,LRRTM3,SLC1A6,IL1RAP,GNAI3,KCNQ5,DLG2,STX1A,SLC1A1,NLGN2,NRG1,NEFL,CACNA1B,SYT7,GRIA3,CACNG3,KCNJ5,KCNQ2,GNG4,TUBB4A,NRXN1,NTRK3,GNGT1,GRIK2,PRKAA2,GABBR1,SNAP25,NLGN1,CHRND,SLC6A3,CHRNA9,KCNK17,CHRNB2,DLGAP1,PTPRS
KEGG_TASTE_TRANSDUCTION	51	0.468406382502935	1.6618097657536	0.00380246086332385	0.0156419559954561	0.0156419559954561	NA	TAS2R9,TAS2R3,TAS2R38,TAS1R2,TAS2R8,TAS1R3,PRKX,TAS2R40,SCNN1A,TAS2R5,ADCY8,KCNB1,GNG13,ASIC2,TAS1R1,TAS2R42,ITPR3,TAS2R39,TRPM5,ADCY4,SCNN1B,PRKACG,TAS2R7,GRM4,TAS2R4,TAS2R31,TAS2R41,CACNA1B,PDE1A,TAS2R46
REACTOME_DEFECTIVE_GALNT3_CAUSES_HFTC	15	0.625407616014083	1.65728832095414	0.0142929673930315	0.0452871800657453	0.0452871800657453	NA	MUC1,MUC5B,MUC16,MUC17,MUC4,MUC13
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	15	0.623923131723927	1.65335453694877	0.0145601179561343	0.0455407789964392	0.0455407789964392	NA	DKK1,WNT9A,WNT5A,KREMEN2,WNT3A,LRP6,WNT4,DKK2,SOST,DKK4
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	43	0.484557844698056	1.6526749745567	0.00656795098777012	0.0245803316419013	0.0245803316419013	NA	KCNA4,KCNG1,KCNH7,KCNH4,KCNH5,KCNC2,KCNAB3,KCNA1,KCNS1,KCNH3,KCNS3,KCNV2,KCNH2,KCNB1,KCNC1,KCNF1,KCNV1,KCNA7,KCNB2,KCNS2,KCNG2,KCNQ5,KCNQ2
HALLMARK_ANGIOGENESIS	36	0.489342211116879	1.64742021302667	0.0154809652984967	0.0474147950622118	0.0474147950622118	NA	SPP1,PDGFA,APOH,VTN,SLCO2A1,LUM,PGLYRP1,STC1,FGFR1,VEGFA,PF4,JAG1,LPL,SERPINA5,COL5A2,JAG2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	319	0.3515924789412	1.643533682628	1.20279249722046e-05	0.000120809893470819	0.000120809893470819	NA	CEACAM6,SGCE,IBSP,EMILIN3,MATN4,CTRB1,SPP1,ADAMTS14,LAMB1,ADAM8,MATN3,ITGB6,FGA,P3H2,COLGALT2,EFEMP1,MMP1,SCUBE1,PDGFA,SDC1,ELANE,SDC3,LRP4,COL1A1,MFAP2,TTR,COL18A1,LAMC3,LAMA5,BMP10,MFAP4,EFEMP2,PCOLCE,COL5A1,BMP1,ADAMTS2,COL22A1,MMP25,ADAMTS8,TMPRSS6,COL26A1,VTN,CAPN13,TNC,LUM,ITGB3,ACAN,KLK7,JAM2,MMP8,ADAM12,SNTA1,CTRB2,COL21A1,ICAM5,ICAM3,MMP15,MMP10,MATN1,ADAMTS9,SCUBE3,ADAMTS16,MMP11,COL13A1,TNR,ITGA6,ELN,COL6A5,CAPNS2,VWF,NTN4,SDC2,ADAMTS3,ITGA9,DMP1,COL9A3,MUSK,TPSAB1,COL4A3,COL17A1,NCAM1,COL4A2,ITGA7,FMOD,DDR2,MMP24,MMP3,PLG,MMP16,MMP13,MADCAM1,CAPN5,ADAM19,SGCD,TNN,TGFB3,COL6A6,COL12A1,ASPN,FBN3,TNXB,COL25A1,COL9A1,LOXL4,LTBP2,ITGA1,LAMA4,NCAN,CEACAM8,DDR1,NID1,BMP2,DSPP,COL5A2,CAPN14
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	32	0.508989989203	1.6425050111876	0.00552618784594884	0.0214968220569427	0.0214968220569427	NA	PLK1,FOXM1,CCNB1,CDK1,SGO1,PKMYT1,CDC25C,BORA,HJURP,CCNB2
REACTOME_MEIOTIC_RECOMBINATION	83	0.426142652071592	1.64242552013545	0.00106196529630073	0.00539273083548995	0.00539273083548995	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,H3C14,H2AC14,H3C12,H2BC3,RAD51,H3C10,H3C2,H3C3,H2BC9,MSH4,H4C8,H3C13,H2BC14,PRDM9,H2AX,RPA3,H4C14,H3C4,H4C3,H4C6,BLM,MND1,H2BC10,H4C1
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	16	0.604933935056533	1.64018204167306	0.0161702956220414	0.0488686367692667	0.0488686367692667	NA	MYBL2,PLK1,FOXM1,CCNB1,PKMYT1,CDC25C,CENPF
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR1	16	0.602892973085564	1.63464829826982	0.0164332215119367	0.0494869944093098	0.0494869944093098	NA	FGF22,FGF1,PLCG1,FGF3,FGFR1,KL,FGF10,FGF5,FGF23,FGF4
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25	0.532379770663586	1.63293615115652	0.0151945903601975	0.0468065266283761	0.0468065266283761	NA	PKLR,GCK,HES1,HNF1A,FOXA3,FOXA2,ONECUT1,NKX6-1,PAX6,NEUROD1,MNX1,MAFA,SLC2A2,HNF4G,HNF4A,HNF1B,PDX1,NR5A2,INS,IAPP,NKX2-2,PAX4
REACTOME_SPECIFICATION_OF_THE_NEURAL_PLATE_BORDER	17	0.590886533414132	1.63258314902447	0.0157831360101739	0.0479105861997724	0.0479105861997724	NA	PAX7,DLX5,WNT3A,GBX2,POU5F1,SOX2,PAX3,FGF4,TFAP2B,TFAP2C,BMP4,MYB,ZIC1,TFAP2A
REACTOME_ECM_PROTEOGLYCANS	76	0.423171470511842	1.61944598163258	0.0035850774952846	0.0150082255461001	0.0150082255461001	NA	IBSP,MATN4,LAMB1,MATN3,ITGB6,LRP4,COL1A1,LAMA5,COL5A1,VTN,TNC,LUM,ITGB3,ACAN,MATN1,TNR,COL6A5,ITGA9,DMP1,COL9A3,MUSK,COL4A3,NCAM1,COL4A2,ITGA7,FMOD,TNN,TGFB3,COL6A6,ASPN,TNXB,COL9A1,LAMA4,NCAN,DSPP,COL5A2
REACTOME_PHASE_0_RAPID_DEPOLARISATION	32	0.500087250600498	1.61377597313559	0.00695002685227068	0.0257282836861836	0.0257282836861836	NA	CACNG4,CACNB1,SCN2A,SCN10A,SCN3A,CAMK2B,CACNG7,CAMK2A,FGF14,SCN8A,SCN2B,SCN5A,SCN4A,CACNA1C,CACNA2D2,CACNG6,SCN4B,SCN3B,SCN9A,SCN7A,FGF12,SCN1B,FGF11,SCN1A
KEGG_CALCIUM_SIGNALING_PATHWAY	177	0.372447554758976	1.61329269003749	0.000279633013718972	0.00171290895399155	0.00171290895399155	NA	HRH1,SLC8A3,ATP2B4,LTB4R2,GNAL,MYLK,F2R,ATP2A3,CACNA1G,CACNA1I,DRD1,GNA14,ADORA2A,CACNA1H,EDNRA,HTR2B,CD38,HTR6,HTR4,MYLK2,AVPR1B,GRIN2A,PLCG1,PRKX,GRIN2D,SPHK1,CALML3,ADCY8,PDGFRB,ADRA1D,GRIN2C,CHRM5,GRIN1,NOS2,RYR2,HRH2,PTGFR,PPP3R1,TRPC1,CHRM1,CAMK2B,GRM1,SLC25A4,PDE1C,LHCGR,ITPR3,PLN,ERBB2,DRD5,CAMK2A,ERBB4,CHP1,CHRM3,CACNA1E,ITPKA,P2RX2,TACR2,ADRA1A,ADCY4,PRKACG,CCKAR,CYSLTR2,ADCY9,CCKBR,P2RX5,TRHR,CACNA1C,ATP2B2,ERBB3,AVPR1A,OXTR
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	66	0.432555798557281	1.60898770100667	0.00297755796388792	0.0129122037418124	0.0129122037418124	NA	ADAMTS14,NOTCH3,ADAMTSL5,MUC1,MUC5B,MUC16,ADAMTS2,ADAMTS8,MUC17,THSD7A,SSPOP,ADAMTS9,ADAMTS16,MUC4,ADAMTSL3,ADAMTS3,THSD4,ADAMTS7,ADAMTS10,MUC13,ADAMTS15,SPON2,ADAMTS12,ADAMTS19,THSD7B,SPON1,LFNG,ADAMTSL1,ADAMTS13,THSD1,ADAMTS6,LARGE1,CFP,GALNT3,POMT2,SEMA5A,SBSPON
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	67	0.430077215105674	1.6033489599949	0.0033011271221748	0.0140041604002819	0.0140041604002819	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,PHF19,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,H4C8,H3C13,H2BC14
REACTOME_LAMININ_INTERACTIONS	30	0.500845254265945	1.5973978080813	0.0121515167617262	0.0399013747512451	0.0399013747512451	NA	LAMB1,COL18A1,LAMC3,LAMA5,ITGA6,COL4A3,COL4A2,ITGA7,ITGA1,LAMA4,NID1,LAMA1,NID2,LAMA2,LAMA3,HSPG2,COL7A1,COL4A1,ITGA3,ITGB4,COL4A4
REACTOME_LONG_TERM_POTENTIATION	23	0.531861484053544	1.5905143528104	0.0130854745773307	0.0419426497475156	0.0419426497475156	NA	GRIN2A,GRIN2D,GRIN2C,GRIN1,ACTN2,NRGN,CAMK2B,CAMK2A,ERBB4,LRRC7,GRIN2B,GRIA2,DLG2,NRG1,NEFL
HALLMARK_PANCREAS_BETA_CELLS	40	0.466302990883085	1.57822956951969	0.0187955555002481	0.055333467270127	0.055333467270127	NA	PKLR,GCG,SST,GCK,PCSK1,HNF1A,FOXA2,DPP4,ISL1,NKX6-1,ABCC8,PAX6,SCGN,NEUROD1,G6PC2,PCSK2
REACTOME_FATTY_ACIDS	15	0.592761175193388	1.57077743795965	0.0287270961763377	0.077246483025349	0.077246483025349	NA	CYP4F2,CYP2A13,CYP4B1,CYP4F8,CYP4F12,CYP2D6,CYP4A11,CYP2J2
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX	65	0.420340581595802	1.5613523232572	0.0077797289525256	0.0279660782872368	0.0279660782872368	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,H4C8,H3C13,H2BC14,RBM7
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	22	0.530844219412291	1.55984311646268	0.0231283319239631	0.0644761253227215	0.0644761253227215	NA	F13A1,FGA,F10,F2R,CD177,PF4V1,SERPIND1,F13B,PF4,SERPINA5,PROCR,PRTN3,SERPINE2,THBD
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	21	0.538743801845813	1.55697907958257	0.0197063783101201	0.0572575368039999	0.0572575368039999	NA	GRIN2A,GRIN2D,GRIN2C,GRIN1,ACTN2,CAMK2B,CAMK2A,LRRC7,GRIN2B,GRIA2,GRIA4,DLG2,NEFL,GRIA3
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	26	0.504383009865604	1.55362395329536	0.0222176081535336	0.0624470220940883	0.0624470220940883	NA	WNT1,WNT6,WNT11,WNT16,WNT9A,WNT5A,WNT8B,WNT3,WNT10B,WNT10A,WNT3A
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	38	0.461106169197361	1.54859819490685	0.0102648794359751	0.034920339023921	0.034920339023921	NA	F13A1,FGA,F10,GP1BA,F2R,KNG1,CD177,PF4V1,SERPIND1,VWF,F13B,PF4,SERPINA5,F7,PROCR,PRTN3,SERPINE2,THBD,F3
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	70	0.408668152045676	1.54140704707909	0.00651321806287203	0.0245097957958215	0.0245097957958215	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,H4C8,H3C13,H2BC14
REACTOME_MUSCLE_CONTRACTION	200	0.350094075326824	1.53995217954722	0.00088375573596965	0.00457276642172175	0.00457276642172175	NA	SLC8A3,MYBPC2,CACNG4,ATP2B4,FXYD3,KCNK16,MYLK,KCNK18,MYL4,TBX5,DES,ATP2A3,CACNA1G,CACNA1I,KCNIP1,KCNJ11,MYL10,CACNA1H,GUCY1A1,KCNK12,VCL,CACNB1,KCNE2,SCN2A,KCNK7,MYH6,KCNK2,FXYD2,CASQ2,KCNJ12,KCNJ4,MYL6B,SCN10A,MYH3,FKBP1B,PXN,KCNK1,KCNH2,ATP1A2,SCN3A,ACTN2,RYR2,KCNJ2,MYH11,CASQ1,NKX2-5,GUCY1B1,TRPC1,CAMK2B,GATA4,TTN,CALD1,TMOD4,KCNE4,CACNG7,ITPR3,KCNK5,PLN,CAV3,ACTN3,CAMK2A,FGF14,NEB,SCN8A,DYSF,ITGA1,MYH8,KCNIP3,ATP1A3,SCN2B,KCNK4,KCNK9,SCN5A,KCNK13,SCN4A,CACNA1C,CACNA2D2,ATP2B2,KCNK10,CACNG6,KCNIP4
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	34	0.463020335731794	1.53679477120482	0.0255641689962748	0.0701217968853642	0.0701217968853642	NA	KCNJ6,GNG2,KCNJ11,KCNJ12,KCNJ4,KCNJ2,GNG13,KCNJ15,ABCC8,KCNJ9,GNG7,KCNJ10,GABBR2,KCNJ3,KCNJ5,GNG4,GNGT1,GABBR1
REACTOME_GABA_RECEPTOR_ACTIVATION	58	0.426471609458635	1.53435537866714	0.0192168351924951	0.0562102716765487	0.0562102716765487	NA	KCNJ6,GABRR2,GNAL,GNG2,KCNJ12,KCNJ4,ADCY8,KCNJ2,GNG13,GABRB2,KCNJ15,KCNJ9,GABRB3,GNG7,ADCY5,ADCY4,KCNJ10,GABBR2,GABRA4,ADCY9,GABRA3,GABRB1,KCNJ3,GNAI3,KCNJ5,GNG4,GNGT1,GABBR1
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	19	0.539295011072798	1.52852426885769	0.0445632798573975	0.111694385844413	0.111694385844413	NA	SLC6A7,SLC6A5,SLC6A2,SLC6A9,SLC6A13,SLC22A2,SLC6A19,SLC6A18,SLC6A1,SLC6A15,SLC6A20,SLC6A3,SLC18A1,SLC22A1
